scenario_id,seed,source_frame_number,time_seconds,uav_xyz,image_path,label_path,image_sha256,label_sha256,frame_pair_sha256,perceptual_dhash64,person_gt,vehicle_gt,label_empty,split
T18_wide_diagonal,4118,181,18.0,"[16, 12, 50]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T18_wide_diagonal__frame_0181.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T18_wide_diagonal__frame_0181.txt,BF3178869DF819FC9F046725F0A660454A86ACFFDA025A03D78B2AB91D1CF6FF,2E069176D431529B6B1F003E9B2C3DE5A0C714B9D3FB94DBE3B380402D271B99,0FD9EDD9A0FC55A891D83D429E611A8222F0230400C7F82A4B763246C12A2EAE,889091C8C8C9456D,0,1,False,train
V01_east_ascending,5101,1,0.0,"[-34, 3, 49]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\val\V01_east_ascending__frame_0001.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\val\V01_east_ascending__frame_0001.txt,6B2BB476463FE215B1A6522CFFC629EED6527D9E8DB6D57B0E42546A22D74BF8,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3FA2EB3AEDF95ABD2DEC5ED2F315A7B1299254B1DFFAD1DD4A95C6557AF6E242,3830303030303038,0,0,True,val
V01_east_ascending,5101,10,0.9,"[-31.65, 3, 49.85]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\val\V01_east_ascending__frame_0010.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\val\V01_east_ascending__frame_0010.txt,D43A8C5D8EBC9A394E7BEB79161DFC20F7F97FCE8E1FD1C0AC67884A5FB1761F,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,89C2423757590452B5E85786545D427211342D39EC588F4F469486FA6F719475,D870383030303030,0,0,True,val
V01_east_ascending,5101,20,1.9,"[-29.038888888888888, 3, 50.794444444444444]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\val\V01_east_ascending__frame_0020.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\val\V01_east_ascending__frame_0020.txt,3DB076D03594D8FB6D2C55DA594C1487B33D264C36FC9D7567ED358EBC8764B5,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,F15D13D8A306310797E870DD1C755B33F44AF3EC72E7772098D5F30907E00477,9999D83038383030,0,0,True,val
V01_east_ascending,5101,29,2.8,"[-26.68888888888889, 3, 51.644444444444446]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\val\V01_east_ascending__frame_0029.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\val\V01_east_ascending__frame_0029.txt,002BBE4643565D4BA889D41F57F4B14F0705E363EA59A67A6B6937DA63C476F2,DC745D4C9AEB327BA6BF18E5C59EF2BE01228D7DFA0D5F51D637B6681ECA2DA4,32B8B391E2EB46E516FBBB31054365CCCFA571332C6FFBCB98CD1C7B65810D00,B1B09999D8303838,1,0,False,val
V01_east_ascending,5101,39,3.8,"[-24.077777777777776, 3, 52.58888888888889]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\val\V01_east_ascending__frame_0039.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\val\V01_east_ascending__frame_0039.txt,8E216E0ECF8CC1F5BF122D3AC61C80595ECC4042AB9DA7CCDDA296FD36D42823,28543E3C50818507E3F661CF2C522D1B7B2CA57EDDF4167D12F854EE98DDCDA2,8CCCCEF798BE2CD15757C1AD6248A6E03F60D8DA49BA78222F670A5115BCB5EE,3731B1B0999DD830,1,1,False,val
V01_east_ascending,5101,48,4.7,"[-21.727777777777778, 3, 53.43888888888889]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\val\V01_east_ascending__frame_0048.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\val\V01_east_ascending__frame_0048.txt,994F42A6FE67A626FA94DFCA6C037FFD537D5E19B3051056B18F79C990EECD08,E90D6B5D13603105D59393AA7F5081C29BC4CB6F45E2A7036AF18E6EB62C09D6,6ED44900BEAC71B757D292E2025224ACFF993F06E6174AFDD2018FF97CCBC4E7,12376731B0B8989C,1,1,False,val
V01_east_ascending,5101,58,5.7,"[-19.116666666666667, 3, 54.38333333333333]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\val\V01_east_ascending__frame_0058.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\val\V01_east_ascending__frame_0058.txt,3466445DCC2C8CE35B2241D6A1D5B6B8C58BE1EC9C270BAF12004544E62E3466,B2332D6BA012E9B693C1810F1A0D21623C367203DA86432F77D70E4270DE3924,38AE077BE1ED9384D7E41EE65BB167CFBD3FBDF50572F0C42FFCC5B405562DB8,D45C32376F31B0B8,1,1,False,val
V01_east_ascending,5101,67,6.6,"[-16.76666666666667, 3, 55.233333333333334]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\val\V01_east_ascending__frame_0067.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\val\V01_east_ascending__frame_0067.txt,FF378DDDCA902CA862B30620375AB8B47E3B6468C412F16A70FFE0932C133A7E,98F9E52237393A8F9375ADDEB7859F0C2830AED64634ED32D62F916C097FCE91,4183E80D1338FC8DED755C64FDA1EF00579E1BC2F4757CA4FAA3747C3FF1CFC1,92945C5C32772F31,1,1,False,val
V01_east_ascending,5101,77,7.6,"[-14.155555555555555, 3, 56.17777777777778]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\val\V01_east_ascending__frame_0077.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\val\V01_east_ascending__frame_0077.txt,5AAD55DDD3745785AAF19CBF13EEB98013CE7247AEF718066978AD928955F262,F07B8C2F525982D857AC09F98AF4FB00DB512D47CAB8D66E2191E4F3003651F9,DC5A85BA4C619A2E1156726854FDC107A3CC4DBBF0BB19808998F84A399D4F4B,36B291D45C5E32E3,1,1,False,val
V01_east_ascending,5101,86,8.5,"[-11.805555555555557, 3, 57.02777777777778]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\val\V01_east_ascending__frame_0086.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\val\V01_east_ascending__frame_0086.txt,ED8E93D161BE21BB1B95D63A2CE98B7B723128924CB9BF6038E1D155B74ADF1B,367BF4896C8791763EC8F941CFE58A35C5300CF9FBEB51AEBA8E755F40440074,5300BBBCF69765D55006F23392A608096BA5551F85B1E33D8E0150E10CD6D946,2436B29291D45C7E,0,1,False,val
V01_east_ascending,5101,96,9.5,"[-9.194444444444443, 3, 57.97222222222222]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\val\V01_east_ascending__frame_0096.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\val\V01_east_ascending__frame_0096.txt,903C0B773E35AB08780E405852A3A96E394EF42367682AD78FDFDA2C03D40ECA,2C3ECC889DC64DF81B49F67CFB855999A060DF99C9C8B9D0217FDA690D062233,30ADC3896AC8D458B7F7B9801F0666C55C97CA141E6C4B23941CCA3A1FC600E5,6C243476B29091DC,1,0,False,val
V01_east_ascending,5101,105,10.4,"[-6.8444444444444485, 3, 58.82222222222222]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\val\V01_east_ascending__frame_0105.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\val\V01_east_ascending__frame_0105.txt,5A84A83C747F8AF456595014B9A1B4E7FBFCA3D0A6D3660A832F4E1C9A3957E8,107F3FA426C3931D90CD32DE41C2E47A59EB8938144197C8C09BE052D71964CD,852C99A106BFCEA088C8986F0EB433D6D5C9A8D8F3811022C35C8B9F9F77E46B,496C2C34F632B290,1,1,False,val
V01_east_ascending,5101,115,11.4,"[-4.233333333333334, 3, 59.766666666666666]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\val\V01_east_ascending__frame_0115.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\val\V01_east_ascending__frame_0115.txt,2574E79A44B50309162F62BBBCDAFE30F65C50BAC8B1143659D39276229BC880,6D365684612CAB87934D7CF1373C4B1282EAA24FEF79A337465D533AFC773B02,28CA8311FB3C910800366755E1CCEB27A7766A5AF3C31FAB61AB02A1F18A7368,D45A492C2476B6B2,1,1,False,val
V01_east_ascending,5101,124,12.3,"[-1.8833333333333329, 3, 60.61666666666667]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\val\V01_east_ascending__frame_0124.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\val\V01_east_ascending__frame_0124.txt,C3081692939287F2AA766002170337FCB7ED8042CFAC4168A658FA2D55A5CAF4,0FCE8EC5DE2B1CFD416BA1CC4B5EAE387335F6BE7D641555397B2168E03C608A,DBA103BEDBF0A1442E34F4551B25F04F7AAA3A33B4B957E237C47F5DEC77ED4A,949458496D2434F6,1,1,False,val
V01_east_ascending,5101,134,13.3,"[0.7277777777777814, 3, 61.56111111111111]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\val\V01_east_ascending__frame_0134.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\val\V01_east_ascending__frame_0134.txt,070687DFDC6F29AAB0B35AA9796B5A84E451DDAFC6597BB7BE2290397D0E8F31,DE5ADE4C953C2A22D99E7473DCCA383049BD01E420E5F8E8A8D22D8E89E14B92,9EEFE978A1B68FA8B96FDABBBC0448C2F1E4AEDE53EE203B2A0D8161BF5F16CB,989C945849692C24,1,1,False,val
V01_east_ascending,5101,143,14.2,"[3.0777777777777757, 3, 62.41111111111111]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\val\V01_east_ascending__frame_0143.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\val\V01_east_ascending__frame_0143.txt,F07E19A8A8E0B8C3B710C4D51A92BF611D2E1F68D34E6F7EB83D309EA5BF4817,37987C708D229A3636CFD5581E4361C9BF1A3CF853238A4C096F423D9760F2DC,F010D510356B9BC056119FEBCA55610FFB558F1F02E9F43FB41D0A6D8590620B,BA9994945449616D,2,1,False,val
V01_east_ascending,5101,153,15.2,"[5.68888888888889, 3, 63.355555555555554]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\val\V01_east_ascending__frame_0153.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\val\V01_east_ascending__frame_0153.txt,E6CC4A0CE6573F3C2A9D7DEF28E9CE035FE4E2742CF5CFEC3D0961582C000AF4,3EA728CF09EE2B420B653A01C57970FF96E8C6B27846896BCE2D4A21EF5B37FA,A249B0E85A39710237342FC9B8A8339FE4746A976BF47E321D9A5C46F181548E,90BA999C94D44849,2,2,False,val
V01_east_ascending,5101,162,16.1,"[8.038888888888891, 3, 64.20555555555555]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\val\V01_east_ascending__frame_0162.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\val\V01_east_ascending__frame_0162.txt,104B8B006B3CFEA8E0C8ED1D62848F6402971BD047DAA6ADEFD8EC240F646009,34099F7E4B9F6771C77E4A8414AD063EFD58290C95A0834490A40552298DC941,84DC110251FC29C21D3398D836C754A6B9CD6A57E791B28E528186C703B7235A,599038999C94D450,1,2,False,val
V01_east_ascending,5101,172,17.1,"[10.649999999999999, 3, 65.15]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\val\V01_east_ascending__frame_0172.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\val\V01_east_ascending__frame_0172.txt,F9D96A42311555CEFFCAED3B4B14A1FF3FB7934AD9D1A5376AF110C42B7F5B1F,3EAF165575D904FC7220716FE3B8A6A5E65A78CED4D75C5DBD4F1CAC773B26D0,7FDA157FB9D7C8404E8B9694DD69E74853C74E66252DB7AD639C867934EE349C,E9599038B99D9474,1,1,False,val
V01_east_ascending,5101,181,18.0,"[13, 3, 66]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\val\V01_east_ascending__frame_0181.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\val\V01_east_ascending__frame_0181.txt,2312452623A5F5A462F47453AD5544109088AE362E1F43224DBFE2B114F62E84,29EC42783BBC9CC7250796649EDA198E24BBC0BBABCD9F91CE3675E4C717A86C,795B3FA904FC9E2853AA4BFD92115B93533CEDDAB5A497692CBDDB1ABF9E4863,18E9593078B99D94,1,1,False,val
V02_west_retreat,5102,1,0.0,"[3, -10, 56]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\val\V02_west_retreat__frame_0001.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\val\V02_west_retreat__frame_0001.txt,2D2A6632E3E4DC00D8D53D0300770699FC88F1FD1F6149EAD68ACBB78C777B27,4ECF34A4240B8881C66C441041A0DFB4E8C293321FD5A62D2213049D61BECE49,253D206F784A825C7CFAE07DFA150E43928EDCD10D01023294F70B7C0D54EFED,191B2DB4B4D29219,3,2,False,val
V02_west_retreat,5102,10,0.9,"[2.35, -10, 56.3]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\val\V02_west_retreat__frame_0010.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\val\V02_west_retreat__frame_0010.txt,7FB22FE06E489F08C483586B6C58EEE355040169CA188AD0764489B7D38242AA,CE9C90D89C4021B86530567404CD2101CCE2419C0C05242859E4B3EBC30CC1DF,41185C659DC8F2409351A327F41E51319191C0EB694BD7F8D298DC04A354333B,191B3DB4B4921A19,3,2,False,val
V02_west_retreat,5102,20,1.9,"[1.6277777777777778, -10, 56.63333333333333]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\val\V02_west_retreat__frame_0020.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\val\V02_west_retreat__frame_0020.txt,1CE324AF48F77C9501E93C342D2A2FF1FADAAAC60FD2DF510D8463E5D8BF7211,8139726B0DF800477A80E3346C4C08FD07D20BE7108CD134674779FE64B9666D,56E90D8DD5831E0A8DC350F039F01642EABF8CC9D33D8F9E88E94BE846974CF7,191935B4B6921911,2,2,False,val
V02_west_retreat,5102,29,2.8,"[0.9777777777777779, -10, 56.93333333333333]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\val\V02_west_retreat__frame_0029.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\val\V02_west_retreat__frame_0029.txt,B1A355008C085A74CCDF2DBB9970537640830A8F6C02CCABF15438313DC064D5,3C2CC288253AA95B86BC14C500331506F5D875B817DC800DB411620353D47BB6,6D3215077451A00B7076EABF00E49DE5C64419151957982A8D1359A394C201CF,191935B492521910,2,2,False,val
V02_west_retreat,5102,39,3.8,"[0.25555555555555554, -10, 57.266666666666666]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\val\V02_west_retreat__frame_0039.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\val\V02_west_retreat__frame_0039.txt,784DFF4247AD65A1F336C9E7A67A670637BDEF75B0C4185414B65D828877012E,90C5304DC8D10305E4F1ABF081B7990436205301FDE4DBD5590BF8F8AD42B63B,92CB977540FD178A5E3EE66AB2E3D9895501BF5E918CF83ED42AF1E80F553BB2,1B39B5B4925A1916,2,2,False,val
V02_west_retreat,5102,48,4.7,"[-0.3944444444444448, -10, 57.56666666666667]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\val\V02_west_retreat__frame_0048.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\val\V02_west_retreat__frame_0048.txt,827A0874BDAE0930CE148DAF2F19FF82E6F093CAA57D274F305D643BB41200AB,EFDA88CEF8F3D8329AE735042B904B0353215B7A5824A6F976BCE563DC23642F,45EA51A18A0CB2FCAB2AFCBBDDC8F311E1D20FBFA510DC600610EE02A7651EBF,1B39B5B492191107,2,2,False,val
V02_west_retreat,5102,58,5.7,"[-1.1166666666666663, -10, 57.9]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\val\V02_west_retreat__frame_0058.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\val\V02_west_retreat__frame_0058.txt,A3A6344D0AB7D2E6167EAF71270B4AF9BA5AAD8AD88A7B8FA9551E7548075B35,8FE3002A59AFB50BA9AC850FCC36EE14B82928D1F0A85A0093F614A08842484A,7A61833CC9299504D16B3408DEF44D308DE1583A6296DCF35C84D077ED9E86A7,5B3135969219110D,2,2,False,val
V02_west_retreat,5102,67,6.6,"[-1.7666666666666666, -10, 58.2]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\val\V02_west_retreat__frame_0067.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\val\V02_west_retreat__frame_0067.txt,691918A2C05B73BCBDDE82680D435BFD9766EE53CC3A49E06A81FBA395C75389,E96E6C821428B6E98793F29E9ADC0826067D51606821B129439FB2273E2D63CC,CC9683AFD0DF14484C6B6E37154CC6CDA7066DDF29433F23031EF411E2DD59ED,5B31359652191709,2,2,False,val
V02_west_retreat,5102,77,7.6,"[-2.488888888888889, -10, 58.53333333333333]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\val\V02_west_retreat__frame_0077.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\val\V02_west_retreat__frame_0077.txt,C51FBB080CF33A41F445071C394BE2790F248EB3E6791E85663A8E818CDEFFF5,C47997D27DB653C9608DC091DCC17D73D1BC043E3CB31E24BC70DC2A9C25545F,5504567B0961EE3606689948AACA8F189FB7EF7EEFD3BE1D495F4D8C2FB26E3E,1B35359658190711,2,2,False,val
V02_west_retreat,5102,86,8.5,"[-3.1388888888888884, -10, 58.833333333333336]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\val\V02_west_retreat__frame_0086.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\val\V02_west_retreat__frame_0086.txt,B65232ACACEE5218D3D00245C2920776F04AB096579D342E1AC4A06BC8760931,F929A14F707537D29F28164AAE4750F27ECF5CF43998474BB9A01DD4B08487EF,72AB6A108B01E7F7D04E79448694B86558E75E6F45D41A18F987745433C89107,1B3575D619110511,2,2,False,val
V02_west_retreat,5102,96,9.5,"[-3.8611111111111116, -10, 59.166666666666664]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\val\V02_west_retreat__frame_0096.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\val\V02_west_retreat__frame_0096.txt,A65E0970BB296537FB3C84381BF65F5A2836A3628A9C5BDCAD1B5E2776F5D422,5237E56B0924C96CF097781BC0E98E934C17A032CC34847CACCE2F4BBEBDE906,F770E3948FB5D2B2FA97F47D92CA56FD083A7AD5A699F543D29EAF30608617BF,3B35755219130901,2,2,False,val
V02_west_retreat,5102,105,10.4,"[-4.51111111111111, -10, 59.46666666666667]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\val\V02_west_retreat__frame_0105.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\val\V02_west_retreat__frame_0105.txt,4D74F9A5ED4C2D97DD73CED101664F47C4FD5BCBF150B761CF9231AE011710CF,4A1BA96BB10C72C35BB1E1C39BB95FC861277C53F5EF611409CC3E71F607E5D7,21048D73E8973115406C34291CBD95CB70AD846BBFCB70955454AF5A5A6577ED,3935545219070B05,2,2,False,val
V02_west_retreat,5102,115,11.4,"[-5.2333333333333325, -10, 59.8]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\val\V02_west_retreat__frame_0115.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\val\V02_west_retreat__frame_0115.txt,44949E23F3725C5C1097C681F68D7B5E000BCE900B946A35FAEBE5F35F561998,84E86A99E75A14C7F2C8EA1F044B00CA8CBAD14C66932371F9C1359EB8A787FC,CDE1262BB8C272B369DB911E3CB90C53DE8224B88EFC8B813380F0976BC91195,3135545819051324,2,2,False,val
V02_west_retreat,5102,124,12.3,"[-5.883333333333333, -10, 60.1]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\val\V02_west_retreat__frame_0124.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\val\V02_west_retreat__frame_0124.txt,9F51879A74A4E401B0CCA6F4A87427657C2C938759CA426C7079BA012C746C9D,D5FA839593AC7BF694D907DDA4536E4F7E8F0B595DD1F644AB06C476E251300C,53597B47F27B0BAABAB118A8494FCBAA12DCBB2DBA4B042F8013634FF0CE7CA3,3135541813071D24,1,1,False,val
V02_west_retreat,5102,134,13.3,"[-6.605555555555556, -10, 60.43333333333334]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\val\V02_west_retreat__frame_0134.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\val\V02_west_retreat__frame_0134.txt,C856FF7002DBC6C5E2E0E6860F38E13BF8DF5E1C1854E86321BB455E5E1B1025,CBFBA342B96CD17E2C806EADB09F2B83703F6F20C233155B73978AECBCE145BE,9BB1290D0708ACD1BACE5DF44D6D6A5BFC233181AA33B1E5BEA413E335BC5632,31355419130B1D24,1,1,False,val
