frame_position_zero_based,frame_index_matlab_one_based,object_id,class_name,x,y,width,height,area,center_x,center_y,nonpositive,outside_left,outside_top,outside_right,outside_bottom,any_out_of_bounds,clipped_x,clipped_y,clipped_width,clipped_height,clipped_area
131,132,5,vehicle,340.7564781548532,168.1478499295176,62.26943446455954,73.20051363832854,4558.154586773996,371.89119538713294,204.7481067486819,False,False,False,False,False,False,340.7564781548532,168.1478499295176,62.26943446455954,73.20051363832854,4558.154586773996
132,133,5,vehicle,340.89199195945247,175.06389699990908,62.675975878357406,73.25953482304882,4591.612837429093,372.2299798986312,211.69366441143347,False,False,False,False,False,False,340.89199195945247,175.06389699990908,62.675975878357406,73.25953482304882,4591.612837429093
133,134,5,vehicle,341.02928686322105,182.07368924377838,63.08786058966314,73.31378561301793,4625.209886054526,372.5732171580526,218.73058205028735,False,False,False,False,False,False,341.02928686322105,182.07368924377838,63.08786058966314,73.31378561301793,4625.209886054526
134,135,5,vehicle,341.16839821273686,189.17914570341426,63.50519463821047,73.36306035290582,4658.935426966065,372.9209955318421,225.8606758798672,False,False,False,False,False,False,341.16839821273686,189.17914570341426,63.50519463821047,73.36306035290582,4658.935426966065
135,136,5,vehicle,341.3093622960941,196.38223816018296,63.92808688828228,73.40714492543475,4692.778339013922,373.27340574023526,233.08581062290034,False,False,False,False,False,False,341.3093622960941,196.38223816018296,63.92808688828228,73.40714492543475,4692.778339013922
136,137,5,vehicle,341.45221637446207,203.68499295877885,64.35664912338632,73.44581636668332,4726.726633491303,373.6305409361552,240.40790114212052,False,False,False,False,False,False,341.45221637446207,203.68499295877885,64.35664912338632,73.44581636668332,4726.726633491303
137,138,5,vehicle,341.59699871492194,211.0894929077237,64.79099614476581,73.4788424616736,4760.7673986561485,373.99249678730484,247.8289141385605,False,False,False,False,False,False,341.59699871492194,211.0894929077237,64.79099614476581,73.4788424616736,4760.7673986561485
138,139,5,vehicle,341.7437486246419,218.59787925986112,65.23124587392579,73.50598131910314,4794.886740630613,374.3593715616048,255.35086991941267,False,False,False,False,False,False,341.7437486246419,218.59787925986112,65.23124587392579,73.50598131910314,4794.886740630613
139,140,5,vehicle,341.89250648645594,226.21235377679673,65.67751945936783,73.52698092401337,4829.069720425456,374.73126621613983,262.9758442388034,False,False,False,False,False,False,341.89250648645594,226.21235377679673,65.67751945936783,73.52698092401337,4829.069720425456
140,141,5,vehicle,342.0433137959122,233.93518088147135,66.12994138773655,73.54157866710341,4863.300286817165,375.10828448978043,270.70597021502306,False,False,False,False,False,False,342.0433137959122,233.93518088147135,66.12994138773655,73.54157866710341,4863.300286817165
141,142,5,vehicle,342.1962131998639,241.76868990328256,66.58863959959183,73.54950084931721,4897.561204785057,375.4905329996598,278.5434403279412,False,False,False,False,False,False,342.1962131998639,241.76868990328256,66.58863959959183,73.54950084931721,4897.561204785057
142,143,5,vehicle,342.3512485366774,249.71527742043327,67.05374561003237,73.55046216024016,4931.833979193055,375.8781213416936,286.49050850055335,False,False,False,False,False,False,342.3512485366774,249.71527742043327,67.05374561003237,73.55046216024016,4931.833979193055
143,144,5,vehicle,342.5084648781369,257.7774097044562,67.52539463441076,73.54416512874525,4966.098773376793,376.2711621953423,294.5494922688288,False,False,False,False,False,False,342.5084648781369,257.7774097044562,67.52539463441076,73.54416512874525,4966.098773376793
144,145,5,vehicle,342.6679085731304,265.95762527214833,68.00372571939118,73.53029954422362,5000.334322270058,376.669771432826,302.7227750442602,False,False,False,False,False,False,342.6679085731304,265.95762527214833,68.00372571939118,73.53029954422362,5000.334322270058
145,146,5,vehicle,342.8296272932057,274.2585375504667,68.48888187961711,73.5085418466245,5034.517839676357,377.07406823301426,311.01280847377893,False,False,False,False,False,False,342.8296272932057,274.2585375504667,68.48888187961711,73.5085418466245,5034.517839676357
146,147,5,vehicle,342.9936700800905,282.6828376602591,68.98101024027159,73.47855448340738,5068.624919260278,377.48417520022633,319.4221149019628,False,False,False,False,False,False,342.9936700800905,282.6828376602591,68.98101024027159,73.47855448340738,5068.624919260278
147,148,5,vehicle,343.16008739527587,291.23329732505863,69.48026218582754,73.4399852313827,5102.629428799773,377.90021848818964,327.95328994075,False,False,False,False,True,True,343.16008739527587,291.23329732505863,69.48026218582754,68.76670267494137,4777.928531509775
148,149,5,vehicle,343.32893117176855,299.91277191155024,69.98679351530552,73.39246648127613,5136.503397204054,378.3223279294213,336.6090051521883,False,False,False,False,True,True,343.32893117176855,299.91277191155024,69.98679351530552,60.08722808844976,4205.312425133399
149,150,5,vehicle,343.500254868124,308.72420360871,70.50076460437191,73.33561448270353,5170.216893762049,378.7506371703099,345.39201085006175,False,False,False,False,True,True,343.500254868124,308.72420360871,70.50076460437191,51.27579639128999,3614.982851284038
150,151,5,vehicle,343.67411352487755,317.6706247530585,71.02234057463278,73.26902854708408,5203.737899043496,379.1852838121939,354.30513902660056,False,False,False,False,True,True,343.67411352487755,317.6706247530585,71.02234057463278,42.32937524694148,3006.3313050997085
151,152,5,vehicle,343.85056382349944,326.75516130791914,71.55169147049821,73.19229020584169,5237.032166827553,379.62640955874855,363.35130641084,False,False,False,False,True,True,343.85056382349944,326.75516130791914,71.55169147049821,33.24483869208086,2378.7244410822514
152,153,5,vehicle,344.02966414800545,335.9810365050681,72.08899244401624,73.1049623210655,5270.063076383383,380.0741603700136,372.53351766560087,False,False,False,False,True,True,344.02966414800545,335.9810365050681,72.08899244401624,24.01896349493188,1731.5028778992464
153,154,5,vehicle,344.21147464936547,345.3515746576925,72.63442394809653,73.00658814558892,5302.791474370784,380.5286866234137,381.85486873048694,False,False,False,False,True,True,344.21147464936547,345.3515746576925,72.63442394809653,14.648425342307519,1063.9799364852054
154,155,5,vehicle,344.3960573128576,354.870205154124,73.1881719385728,72.8966903292411,5335.175505569394,380.990143282144,391.31855031874454,False,False,False,False,True,True,344.3960573128576,354.870205154124,73.1881719385728,5.129794845876006,375.44030718957765
